id,vi_audio,en_audio,vi_duration_s,en_duration_s,text_vi,text_en
767,remote_dataset/fleurs_vi_en/train/vi/vi_00767.wav,remote_dataset/fleurs_vi_en/train/en/en_00767.wav,15.24,15.06,thành phố bắc kinh ở trung quốc sẽ là thành phố đăng cai thế vận hội mùa đông olympic vào năm 2022 đây sẽ là thành phố đầu tiên từng đăng cai cả thế vận hội mùa hè và mùa đông,the city of beijing in china will be the host city of the olympic winter games in 2022 which will make it the first city to have hosted both the summer and winter olympics
768,remote_dataset/fleurs_vi_en/train/vi/vi_00768.wav,remote_dataset/fleurs_vi_en/train/en/en_00768.wav,6.54,5.52,bắc kinh sẽ tổ chức lễ khai mạc và bế mạc cùng với các sự kiện trượt băng trong nhà,beijing will host the opening and closing ceremonies and the indoor ice events
769,remote_dataset/fleurs_vi_en/train/vi/vi_00769.wav,remote_dataset/fleurs_vi_en/train/en/en_00769.wav,16.08,10.74,những sự kiện khác liên quan đến trượt tuyết sẽ được tổ chức tại khu trượt tuyết taizicheng ở zhangjiakou cách bắc kinh khoảng 220 km 140 dặm,other skiing events will be at the taizicheng ski area in zhangjiakou about 220 km 140 miles from beijing
770,remote_dataset/fleurs_vi_en/train/vi/vi_00770.wav,remote_dataset/fleurs_vi_en/train/en/en_00770.wav,13.44,12.12,hầu hết các đền chùa đều có một dịp lễ hội hàng năm bắt đầu từ cuối tháng mười một đến giữa tháng năm tùy theo lịch hoạt động hàng năm của mỗi đền chùa,most of the temples do have an annual festival starting from november end to mid of may which varies according to each temple's annual calendar
771,remote_dataset/fleurs_vi_en/train/vi/vi_00771.wav,remote_dataset/fleurs_vi_en/train/en/en_00771.wav,13.92,14.10,hầu hết các lễ hội của ngôi đền được tổ chức như là một phần lễ kỷ niệm của ngôi đền hoặc sinh nhật vị thần cai quản hoặc các sự kiện trọng đại khác liên quan đến ngôi đền,most of the temple festivals is celebrated as part of temple's anniversary or presiding deity's birthday or any other major event associated with the temple
772,remote_dataset/fleurs_vi_en/train/vi/vi_00772.wav,remote_dataset/fleurs_vi_en/train/en/en_00772.wav,10.98,10.08,các lễ hội đền thờ kerala rất thú vị để xem với lễ diễu hành rước voi được trang trí thường xuyên dàn nhạc đền thờ và các lễ hội khác,kerala's temple festivals are very interesting to see with regular procession of decorated elephants temple orchestra and other festivities
773,remote_dataset/fleurs_vi_en/train/vi/vi_00773.wav,remote_dataset/fleurs_vi_en/train/en/en_00773.wav,14.10,10.68,hội chợ thế giới world’s fair hay còn gọi là world exposition hay chỉ đơn giản là expo là lễ hội nghệ thuật và khoa học lớn mang tầm quốc tế,a world's fair commonly called world exposition or simply expo is large international festival of arts and sciences
774,remote_dataset/fleurs_vi_en/train/vi/vi_00774.wav,remote_dataset/fleurs_vi_en/train/en/en_00774.wav,12.18,9.60,các nước tham gia trưng bày các vật phẩm nghệ thuật và giáo dục trong gian hàng của mình để thể hiện những vấn đề quốc tế hoặc văn hóa và lịch sử của nước mình,participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history
775,remote_dataset/fleurs_vi_en/train/vi/vi_00775.wav,remote_dataset/fleurs_vi_en/train/en/en_00775.wav,9.06,12.90,những triển lãm làm vườn quốc tế là những sự kiện chuyên trưng bày hoa vườn thực vật và bất cứ thứ gì khác liên quan đến thực vật,international horticultural expositions are specialised events which showcase floral displays botanical gardens and anything else to do with plants
776,remote_dataset/fleurs_vi_en/train/vi/vi_00776.wav,remote_dataset/fleurs_vi_en/train/en/en_00776.wav,9.00,8.58,mặc dù theo lý thuyết chúng có thể diễn ra hàng năm miễn là chúng ở những quốc gia khác nhau nhưng thực tế thì không,although in theory they can take place annually so long as they are in different countries in practice they are not
777,remote_dataset/fleurs_vi_en/train/vi/vi_00777.wav,remote_dataset/fleurs_vi_en/train/en/en_00777.wav,7.50,8.40,những sự kiện này thường kéo dài trong khoảng từ 3 đến 6 tháng và thường được tổ chức tại các khu vực có diện tích từ 50 hecta trở lên,these events normally last anywhere between three and six months and are held on sites no smaller than 50 hectares
778,remote_dataset/fleurs_vi_en/train/vi/vi_00778.wav,remote_dataset/fleurs_vi_en/train/en/en_00778.wav,14.04,16.98,có nhiều loại phim khác nhau đã được sử dụng trong những năm qua. trong đó phim 35 mm tiêu chuẩn phim âm bản cỡ 36 x 24 mm là loại thông dụng nhất,there are many different film formats that have been used over the years. standard 35 mm film 36 by 24 mm negative is much the commonest
780,remote_dataset/fleurs_vi_en/train/vi/vi_00780.wav,remote_dataset/fleurs_vi_en/train/en/en_00780.wav,10.26,13.50,một số máy chụp hình loại trung bình sử dụng định dạng 6x6 cm chính xác hơn là phim âm bản cỡ 56x56 mm,some medium-format film cameras use a 6 by 6 cm format more precisely a 56 by 56 mm negative
781,remote_dataset/fleurs_vi_en/train/vi/vi_00781.wav,remote_dataset/fleurs_vi_en/train/en/en_00781.wav,11.28,14.16,độ phân giải đạt được sẽ gấp khoảng bốn lần so với một film âm 35 mm 3136mm2 so với 864,this gives resolution almost four times that of a 35 mm negative 3136 mm2 versus 864
782,remote_dataset/fleurs_vi_en/train/vi/vi_00782.wav,remote_dataset/fleurs_vi_en/train/en/en_00782.wav,10.02,10.86,động vật hoang dã là một trong những chủ đề mang tính thách thức nhất đối với nhiếp ảnh gia yêu cầu người chụp phải có được sự may mắn kiên nhẫn kinh nghiệm và thiết bị chụp ảnh tốt,wildlife is among the most challenging motifs for a photographer and needs a combination of good luck patience experience and good equipment
783,remote_dataset/fleurs_vi_en/train/vi/vi_00783.wav,remote_dataset/fleurs_vi_en/train/en/en_00783.wav,11.52,9.12,chụp ảnh động vật hoang dã thường là công việc tự nguyện song cũng giống như nhiếp ảnh nói chung một bức ảnh giá trị hơn ngàn lời nói,wildlife photography is often taken for granted but like photography in general a picture is worth a thousand words
784,remote_dataset/fleurs_vi_en/train/vi/vi_00784.wav,remote_dataset/fleurs_vi_en/train/en/en_00784.wav,10.20,9.24,chụp ảnh động vật hoang dã thường cần một ống kính tele dài tuy vậy chụp ảnh đàn chim hay những sinh vật nhỏ cần những ống kính khác,wildlife photography often requires a long telephoto lens though things like a flock of birds or a tiny creature need other lenses
785,remote_dataset/fleurs_vi_en/train/vi/vi_00785.wav,remote_dataset/fleurs_vi_en/train/en/en_00785.wav,8.94,7.74,nhiều loài thú ngoại nhập rất khó tìm và đôi khi các công viên có cả quy tắc về việc chụp ảnh cho mục đích thương mại,many exotic animals are hard to find and parks sometimes have rules about taking photographs for commercial purposes
786,remote_dataset/fleurs_vi_en/train/vi/vi_00786.wav,remote_dataset/fleurs_vi_en/train/en/en_00786.wav,10.08,7.56,động vật hoang dã có thể nhút nhát hoặc hung hăng môi trường có thể lạnh nóng hoặc nếu không thì rất khó thích nghi,wild animals might either be shy or aggressive the environment might be cold hot or otherwise hostile
787,remote_dataset/fleurs_vi_en/train/vi/vi_00787.wav,remote_dataset/fleurs_vi_en/train/en/en_00787.wav,7.74,8.16,trên thế giới có hơn 5.000 ngôn ngữ khác nhau trong số đó hơn hai mươi ngôn ngữ có từ 50 triệu người nói trở lên,"the world has over 5,000 different languages including more than twenty with 50 million or more speakers"
788,remote_dataset/fleurs_vi_en/train/vi/vi_00788.wav,remote_dataset/fleurs_vi_en/train/en/en_00788.wav,16.62,9.74,ngôn ngữ viết cũng thường dễ hiểu hơn ngôn ngữ nói điều này đặc biệt đúng với địa chỉ bởi thông thường rất khó để phát âm một cách dễ hiểu các địa chỉ,written words are often easier to understand than spoken words also this is especially true of addresses which are often difficult to pronounce intelligibly
789,remote_dataset/fleurs_vi_en/train/vi/vi_00789.wav,remote_dataset/fleurs_vi_en/train/en/en_00789.wav,11.16,11.52,nhiều quốc gia hoàn toàn thông thạo tiếng anh và ở nhiều quốc gia khác người dân cũng hiểu biết phần nào nhất là trong số những người trẻ tuổi,many entire nations are completely fluent in english and in even more you can expect a limited knowledge especially among younger people
790,remote_dataset/fleurs_vi_en/train/vi/vi_00790.wav,remote_dataset/fleurs_vi_en/train/en/en_00790.wav,12.24,11.16,hãy tưởng tượng rằng một người manchester người boston người jamaica và người sydney ngồi cùng một bàn và dùng bữa tối tại một nhà hàng ở toronto,imagine if you will a mancunian bostonian jamaican and sydneysider sitting around a table having dinner at a restaurant in toronto
791,remote_dataset/fleurs_vi_en/train/vi/vi_00791.wav,remote_dataset/fleurs_vi_en/train/en/en_00791.wav,42.18,8.58,họ vui vẻ kể cho nhau nghe những câu chuyện quê nhà bằng chất giọng đặc trưng và từ lóng địa phương,they're regaling each other with stories from their hometowns told in their distinct accents and local argot
792,remote_dataset/fleurs_vi_en/train/vi/vi_00792.wav,remote_dataset/fleurs_vi_en/train/en/en_00792.wav,10.92,15.00,mua thực phẩm tại siêu thị thường là giải pháp ăn uống tiết kiệm chi phí nhất tuy nhiên nếu không có điều kiện nấu ăn thì bạn có thể lựa chọn việc mua đồ ăn chế biến sẵn,buying food in supermarkets is usually the cheapest way to get fed without cooking opportunities choices are however limited to ready-made food
793,remote_dataset/fleurs_vi_en/train/vi/vi_00793.wav,remote_dataset/fleurs_vi_en/train/en/en_00793.wav,10.02,10.02,các siêu thị ngày càng có nhiều khu vực thực phẩm làm sẵn khác nhau thậm chí một số nơi còn trang bị lò vi sóng hoặc các dụng cụ khác để hâm nóng thức ăn,increasingly supermarkets are getting a more varied section of ready-made food some even provide a microwave oven or other means to heat food
794,remote_dataset/fleurs_vi_en/train/vi/vi_00794.wav,remote_dataset/fleurs_vi_en/train/en/en_00794.wav,15.54,9.36,ở một số nước hay loại cửa hàng có ít nhất một nhà hàng tại chỗ mang đến kiểu nhà hàng bình dân hơn với giá vừa túi tiền,in some countries or types of stores there is at least one on-site restaurant often a rather informal one with affordable prices
795,remote_dataset/fleurs_vi_en/train/vi/vi_00795.wav,remote_dataset/fleurs_vi_en/train/en/en_00795.wav,7.50,7.38,tạo và mang theo các bản sao hợp đồng đồng bảo hiểm và các chi tiết thông tin liên hệ với công ty bảo hiểm của bạn,make and carry copies of your policy and your insurer's contact details with you
796,remote_dataset/fleurs_vi_en/train/vi/vi_00796.wav,remote_dataset/fleurs_vi_en/train/en/en_00796.wav,8.34,7.86,họ cần hiển thị địa chỉ email và số điện thoại quốc tế của công ty bảo hiểm để được tư vấn/cấp quyền và yêu cầu bồi thường,they need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims
797,remote_dataset/fleurs_vi_en/train/vi/vi_00797.wav,remote_dataset/fleurs_vi_en/train/en/en_00797.wav,11.46,10.68,hãy dự phòng một bản sao lưu để trong hành lý của bạn và một bản sao lưu trực tuyến gửi email có chứa tệp đính kèm cho chính mình hoặc lưu trữ tài liệu lên  đám mây”,"have another copy in your luggage and online e-mail to yourself with attachment or stored in the cloud"""
798,remote_dataset/fleurs_vi_en/train/vi/vi_00798.wav,remote_dataset/fleurs_vi_en/train/en/en_00798.wav,12.00,8.16,nếu mang theo máy tính xách tay hoặc máy tính bảng khi đi lại hãy lưu trữ bản sao chép vào bộ nhớ máy hoặc đĩa có thể truy cập mà không có internet,if traveling with a laptop or tablet store a copy in its memory or disc accessible without the internet
